Text,Party,Speaker,Label
"De heer Omtzigt geeft een samenvatting van de afgelopen twee weken. Laat ik zeggen dat met alle scenario's rekening wordt gehouden. Als het om Oekraïne gaat, ligt de focus van Nederland en de Europese landen op het ervoor zorgen dat de relatie met Amerika, die daar cruciaal voor is, verbeterd wordt. Daar is ook over gesproken met Zelensky. Vorige week zijn de premier van de UK en de president van Frankrijk nog in Washington geweest. Daar wordt ook veel in de Europese hoofdsteden met elkaar over gesproken. Ik heb zelf met veel van de collega's gebeld. Dat is erop gericht om te zorgen dat we die trans-Atlantische band kunnen behouden en er tegelijkertijd voor te zorgen dat we aan de Europese kant meer gaan doen. We zijn er namelijk van overtuigd — nogmaals, de focus ligt nu ook echt op Oekraïne — dat als we ervoor zorgen dat er duurzame vrede in Oekraïne komt, dat op een manier gebeurt die duurzaam is en die ook in het belang van de veiligheid van Europa en Nederland is. Daarom hebben we ook de discussie over de afschrikkingsmacht of vrede. Het is nog vroeg om het daarover te hebben, maar juist die scenario's worden nu door de militaire planners doorlopen. Nederland is daar zeer actief bij betrokken. Zo kunnen we uiteindelijk, als het zover is, met elkaar weloverwogen besluiten of, en op welke wijze, Nederland daaraan deelneemt. Natuurlijk wordt er met alle scenario's rekening houden, zoals ik al zei, maar het is nu nog veel te vroeg voor het debat over een plan B als Amerika … Dat suggereert hij ook niet, maar er wordt met alle scenario's rekening gehouden. ",Schoof,Minister Schoof,15
"Ik zou bijna willen zeggen dat ik wel blij ben met uw vraag. Eén: we hebben nu de discussie over de Oekraïne, over de relatie met Amerika en over hoe we dat moeten vormgeven, waarbij vaststaat dat die trans-Atlantische relatie belangrijk is en dat je dus blijft investeren in die trans-Atlantische relatie. Dat is één. Twee: vanuit Nederlands perspectief, en vanuit de meeste Europese hoofdsteden voor zover ik daar met collega's contact over heb gehad, is er binnen de NATO geen enkele twijfel over de vraag of Amerika een bondgenoot is. Het is wel een bondgenoot die zich anders opstelt. Dat is twee. Die discussie zullen we ongetwijfeld ook bij de NATO-top in juni hier in Den Haag hebben. Drie is de vraag: moet je je voorbereiden op scenario's waar je liever niet over nadenkt? Daarop is het antwoord natuurlijk wel ja. Want je moet met alles rekening houden, maar ook dat weer in de juiste volgorde. Ik vind echt dat we nu onze energie primair moeten richten op zorgen dat er een duurzame vrede komt in de Oekraïne. Vervolgens is de vraag: hoe krijgen we het voor elkaar dat in Europa, inclusief Nederland — dat gaat dus ook over landen als het UK, Noorwegen en Turkije — de defensie er echt toe doet en relevanter is dan die de afgelopen jaren geweest is? Nogmaals, het ondenkbare willen we niet, maar je moet er altijd over nadenken. Maar dat doe je, zoals de heer Omtzigt zei, inderdaad niet in het publieke domein. Dat doe je inderdaad op de geheime kamers van een aantal departementen. Maar dat is niet de hoofdinsteek. De Franse president heeft ook een aantal dingen gezegd over zijn nucleaire potentieel. Daar zijn dus wel een aantal losse gedachten over, die we ook allemaal serieus moeten nemen en bij elkaar moeten brengen. Maar we koersen op de trans-Atlantische band. Daar wil ik nog een keer een streep onder zetten. Het koersen op de trans-Atlantische band is nog altijd de beste garantie voor de veiligheid en vrede in Europa en in Nederland. ",Schoof,Minister Schoof,15
"Ik heb hem in ieder geval nooit horen zeggen dat hij hem niet belangrijk vindt. Ik kan me voorstellen dat u af en toe denkt: vindt hij dat wel? In de gesprekken die hebben plaatsgevonden ... Ik heb twee gesprekken gevoerd met Trump, vóór zijn inauguratie. Ik zei het net al: Starmer en Macron hebben vorige week met hem gesproken. Maar meerdere van mijn collega's hebben dat gedaan. Er is geen twijfel over het feit dat Amerika echt een serieuze bondgenoot in de NATO wil zijn en dat het ook artikel 5 serieus neemt. ",Schoof,Minister Schoof,15
"Naïviteit is mij vreemd. Daarvoor heb ik te veel gezien en te veel meegemaakt. Ik heb net gezegd dat alle scenario's denkbaar zijn, maar dat er wel een prioritering is in de scenario's waar we mee bezig zijn. Ik heb aangegeven dat de NATO voor Nederland en Europa de beste garantie is voor vrede en veiligheid in Europa. Dat is dus ook de koers die we met elkaar varen. Daarom willen we — dat deed ik ook in mijn inleiding — die trans-Atlantische band centraal stellen. ",Schoof,Minister Schoof,15
"Ik weet niet of dat in deze periode kan, zeg ik meteen, want we zijn tegelijkertijd bezig met heel veel dingen die ook grote en hoge prioriteit hebben. Ik zou overigens willen voorkomen dat in het trans-Atlantisch bondgenootschap de indruk zou ontstaan dat Nederland aan serieuze plannen werkt om het zonder de Amerikanen te doen. Dat bent u waarschijnlijk met me eens, want dat zou een heel verkeerd signaal zijn, ook al moet je alle scenario's doordenken. Ik vind het belangrijk dat in de stappen die nu worden gezet — die vind ik echt belangrijker dan het doordenken hoe het zonder Amerika moet — Europa en ook Nederland in hun defensie de voorwaartse beweging maken. Dat zal ook een belangrijk onderwerp op de NATO-top in juni zijn. Dat zal in die zin ook een markant moment worden; dat zal ook bepalend zijn. Voor alle mensen die vragen of Amerika nu wel of niet bij de NATO blijft — ik ga van het laatste uit — zal de NATO-top duidelijkheid moeten geven. Dan zal ook duidelijk zijn wat de nieuwe verhoudingen betekenen, ook ten aanzien van bijvoorbeeld de gewenste defensie-uitgaven binnen de NATO. U leest daarover af en toe allemaal percentages. Die laat ik maar even, want dat is allemaal nog onderwerp van overleg. De percentages die je hoort gaan in ieder geval over de situatie mét de Amerikanen. Ik denk dat iedereen ongeveer wel kan bedenken dat het zonder de Amerikanen ongeveer twee keer zoveel is en dat je, als je alles wil vervangen, al snel 20 jaar bezig bent. ",Schoof,Minister Schoof,15
"Ik ga mee met die landen; dat is wat ik zeg. We hebben met elkaar in Europa de discussie. Morgen hebben we het in de Europese Raad met de plannen van Von der Leyen over de defensie-industrie. Iedereen werkt aan het vergroten van de Europese defensie. We gaan dus met elkaar mee. Dat signaal is luid en duidelijk ontvangen. We moeten daar ook in Nederland het debat over hebben, ook over wat dat betekent voor onze defensie-uitgaven. Dat debat moeten we overigens ordentelijk voeren. U weet ook dat je wel heel hard kunt roepen dat je defensie-uitgaven heel snel inzet, maar dat het even kost voordat je ze daadwerkelijk kunt omzetten in de defensie-industrie. Nogmaals, ook daar blijft de NATO-top belangrijk. Belangrijker is nog dat Europa, en ook Nederland, het signaal echt wel begrepen heeft: we moeten meer doen voor onze veiligheid. ",Schoof,Minister Schoof,15
"Op die discussie mag geen taboe rusten, maar op die discussie mag ook niet de zweem komen dat wij denken dat we het wel zonder de Amerikanen kunnen. Ik herhaal de boodschap: vanuit Amerika is binnen Europa helder begrepen dat we meer moeten doen voor onze eigen defensie. Daarmee worden we uiteindelijk al minder afhankelijk, maar de komende jaren is het trans-Atlantische bondgenootschap gewoon de enige manier om vrede en veiligheid in Europa en Nederland te garanderen. ",Schoof,Minister Schoof,15
"Dit vind ik jammer. Dit is nou net een iets andere voorstelling van zaken dan die ik heb proberen weer te geven. Ik hoop dat ik met wat ik nu ga zeggen de heer Bontenbal een ander beeld kan laten zien, een beeld van wat ik bedoeld heb. Dat is in de juiste volgorde de juiste dingen doen. Ik zei al dat op dit moment primair de absolute focus ligt op vrede, veiligheid, Oekraïne, alles wat ermee samenhangt en zorgen dat we daar als Europa een belangrijke rol in kunnen spelen als het ooit tot vrede komt in termen van de veiligheidsgaranties. Daar is iedereen nu ontzettend druk mee bezig. Twee: de boodschap is heel goed begrepen dat Europa meer moet doen. Dat geldt ook voor Nederland. Dat betekent dat we daarmee ook minder afhankelijk worden van Amerika. Dat proces is volop in beweging. Morgen in de Raad zijn de voorstellen van Ursula von der Leyen daar een voorbeeld van, maar ook de discussies over de aanschaf van militair materieel zijn dat. Daar kan de minister van Defensie nog veel boeiender over vertellen dan ik. Het gaat ook over verdere standaardisering. We moeten kijken hoe je met meer samenwerking de slagkracht van de Europese defensie uiteindelijk kan vergroten. Dat leidt dus al tot minder afhankelijkheid van zo'n grote partner. Als derde heb ik gezegd dat voor mij elk scenario bespreekbaar is en dat we er ook mee bezig zijn, maar dat we wel alles op de juiste tijd doen. Ik heb over de duim even aangegeven wie wat betaalt in de NAVO. Dat was dus een hele ruwe schatting van wat dat financieel zou betekenen. Ik heb gezegd dat echt alle scenario's bekeken moeten worden, maar wel in het licht van de korte termijn. Dat is niet op je rug liggen, maar dat is gewoon het accepteren van de feiten. We kunnen niet zonder de Amerikanen, maar we moeten als Europa vooruit. ",Schoof,Minister Schoof,15
"U vraagt nu een paar hele grote stappen van mij. Schets even een toekomstbeeld zonder de Verenigde Staten, op basis van zes weken presidentschap van Trump. Dat gaat mij nou weer net iets te snel. In juni hebben we de NATO-top, die heel bepalend zal zijn voor de vraag die velen hebben. Ik heb die vraag overigens niet. Kan de NATO nog de verdediging en de vrijheid van ook Europa garanderen? Blijft artikel 5 in stand? Want dat is ook in termen van afschrikking het beste wapen tegen Rusland. De NATO-top zal beslissend zijn of we met elkaar nog steeds het beeld hebben of dit zo is. Ik ben graag bereid op een later moment met de Kamer de discussie te voeren over wat het zou betekenen als Europa geheel militair zelfstandig zou zijn, inclusief nucleaire paraplu. We moeten ons overigens wel even voorstellen wat we allemaal aan het zeggen zijn, zeg ik er heel eerlijk bij, ook in financiële termen en in tijdstermen. Het zijn vergaande vergezichten waarvan ik denk dat we die niet heel snel bij de mensen tussen de oren moeten zetten alsof dat een heel wenselijk beeld is. Ik ben daar wel voorzichtig in. Met de NATO-top, over drie maanden, hebben we een belangrijk moment in de markering of het trans-Atlantische bondgenootschap ook voor Nederland en voor Europa de vrede en veiligheid kan garanderen. Daarna kunnen we dan de discussie voeren of Europa nog meer stappen moet nemen ten opzichte van de stappen die we nu doen. We moeten op korte termijn sowieso in de defensie-industrie investeren en in onze defensiecapaciteiten. Ook moeten we zorgen dat onze defensiecapaciteiten veel beter op elkaar zijn aangesloten, inclusief inlichtingen- en communicatieapparatuur. ",Schoof,Minister Schoof,15
Dat waren de vragen van de heer Bontenbal waar ik net uitvoerig met de heer Bontenbal over heb gesproken. ,Schoof,Minister Schoof,15
"Ik zei: alle scenario's zijn denkbaar. U kiest nu één scenario uit, luisterend naar de discussie tussen mij en de heer Bontenbal. Er zijn meerdere scenario's denkbaar. ",Schoof,Minister Schoof,15
"Het probleem is natuurlijk dat we ons met name beschermen tegen de Russen. Dus ja, daar gaat eigenlijk de discussie over. We hebben het NAVO-bondgenootschap ooit opgericht ter bescherming tegen Rusland, wat toen overigens nog de Sovjet-Unie heette. Maar dat is wel de kern. Ik snap niet goed waar u naartoe wilt. Ik zie militaire samenwerking met Rusland niet meteen als een heel denkbaar scenario. ",Schoof,Minister Schoof,15
"Als ik zie in welk rap tempo de defensie-uitgaven van Rusland de afgelopen jaren zijn gestegen en wat de prognoses zijn over hoe het de defensie-uitgaven de komende jaren gaat doen, dan is het denk ik een weinig realistische aanpak. Een van de redenen waarom we, ook in Europa, moeten zorgen dat we onze defensie weer echt op niveau krijgen, is juist om weerstand te kunnen bieden tegen die Russische dreiging en tegen die enorme investeringen die Rusland doet in zijn defensie. ",Schoof,Minister Schoof,15
"Ja, maar als die tegenpartij zich permanent aan het bewapenen is en vanuit zijn perspectief duidelijk het vizier heeft gericht op het westen, dan wordt het wel ingewikkeld. Dat zult u toch denk ik, hoop ik, met mij eens zijn. ",Schoof,Minister Schoof,15
"Voorzitter. Er zijn veel vragen gesteld met betrekking tot de steun aan Oekraïne. De voortdurende steun vanuit Europa en Nederland is van fundamenteel belang. Daar kunnen we geen enkel misverstand over hebben. Zoals in het regeerprogramma staat, blijft dit kabinet Oekraïne actief en onverminderd steunen: politiek, militair, financieel en moreel. In de afgelopen jaren heeft Nederland zich voor 17 miljard euro aan steun gecommitteerd, waarvan 10 miljard euro voor militaire steun. We hebben altijd gezegd: als er meer nodig is, zullen we meer doen. Zo heeft het kabinet in de laatste twee maanden van 2024 al 2 miljard aan militaire steun gerealiseerd, door steun naar voren te halen. De huidige steun zullen we continueren. Dat is conform het regeerprogramma: onverminderde steun. Als we kijken naar de afgelopen jaren, moet u denken aan een bedrag van circa 3,5 miljard. Dit wordt gereserveerd in de boeken voor 2026 om de huidige omvang van de steun te kunnen continueren. De actualisatie van deze steun wordt verwerkt bij de Voorjaarsnota. Hiermee kunnen we geld naar voren halen als dat nodig is, om in 2025 extra verplichtingen aan te gaan. Dat betekent voor Oekraïne extra drones, munitie, artillerie en luchtverdediging. Het voortzetten van die onverminderde steun is niet alleen het juiste om te doen, maar is ook niets meer en niets minder dan in het Nederlandse belang. ",Schoof,Minister Schoof,15
"Dat is, dacht ik, wat ik net heb gezegd. Daarmee heb ik volgens mij goed geluisterd naar velen in uw Kamer. ",Schoof,Minister Schoof,15
"Die 700 miljoen was bestaand geld. Althans, bestaand Defensiegeld. Dat moet ik even netjes zeggen. Dat geld is gepinpoint op de drones, omdat ook vanuit Oekraïne heel nadrukkelijk gevraagd is om ervoor te zorgen dat we daar ons geld aan besteden. Dat heb ik vandaag aan de heer Zelensky kunnen toezeggen. ",Schoof,Minister Schoof,15
"In de eerste plaats denk ik dat het goed is om nog een keer te herhalen wat Nederland in de afgelopen periode al gedaan heeft, en wat we nog steeds elke dag doen. Ik geef toe dat dat gebeurde met middelen die vanuit het vorige kabinet waren gereserveerd. Maar dat is niet onbelangrijk, want Nederland is een veel grotere contribuant geweest in de bijdrage aan Oekraïne dan al die, of een groot gedeelte van — ik moet dat iets voorzichtiger zeggen — de landen die u nu heeft genoemd. Dat is één. Twee. Ik heb gezegd dat dit geld is waarbij het gaat om de continuering van de reeks. Als we kijken naar de afgelopen jaren en naar het hoofdlijnenakkoord dat ""blijvend"" zegt, en naar het regeerprogramma dat ""onverminderde steun"" zegt, dan zeggen we: als we die lijn doortrekken, dan betekent dat voor 2026 3,5 miljard. We gaan dan veel in de techniek, maar doordat we dat in 2026 zetten, kan Defensie vervolgens verplichtingen aangaan of eventueel ook de bedragen naar voren halen. ",Schoof,Minister Schoof,15
"Kijken kan altijd, maar het is ook wel ""in relatie tot"". Dan zitten we waarschijnlijk gewoon in het normale proces van de Voorjaarsnota. Dan kunnen we daarover ook met elkaar afspraken maken. ",Schoof,Minister Schoof,15
"Ik stap verder naar de Defensiebegroting. Met betrekking tot de Defensiebegroting heb ik al een aantal keren gezegd dat Europa meer verantwoordelijkheid zal moeten nemen voor het behoud van de veiligheid van Europa. Extra investeren in de nationale defensie geldt ook voor Nederland. Prioriteit daarbij is dat alle NAVO-bondgenoten zo spoedig mogelijk voldoen — dat is de eerste lijn — aan het afgesproken uitgavenniveau voor defensie van 2% van het bbp. Er is namelijk nog altijd een fors aantal landen dat niet voldoet aan de 2%. In het kader van de NAVO-top zal bezien worden wat nodig is voor Defensie en hoe dit gedekt gaat worden. Uiteraard gebeurt dit in nauwe samenspraak met uw Kamer, volgens een ordentelijk besluitvormingsproces en met een plan, zoals de heer Timmermans overigens ook vroeg. Ik ga nu niet vooruitlopen op deze besluitvorming. U weet dat we bij de Voorjaarsnotabesluitvorming ongetwijfeld met elkaar zullen spreken over de Defensiebegroting, ook in het licht van de moties die hier in de Kamer op dat punt zijn aangenomen. ",Schoof,Minister Schoof,15
"Ik heb het volgende gezegd. In het hoofdlijnenakkoord en het regeerprogramma hebben we het over onverminderde en blijvende steun. Die volgorde is trouwens andersom. Als we dat financieel vertalen en als we kijken naar de afgelopen jaren, dan wordt er ongeveer 3,5 miljard per jaar uitgegeven. Daarom heb ik gezegd dat we datzelfde bedrag — dat is dus een vertaling van onverminderde en blijvende steun — zullen opnemen in de begroting voor 2026. ",Schoof,Minister Schoof,15
"U weet dat dat in ieder geval geen staand kabinetsbeleid is. Ik heb eerder gezegd dat er bij de NAVO-top wordt besloten wat de uitgaven voor de Defensiebegroting moeten worden. Die top is in juni. Dan zullen, overigens met unanimiteit, de nieuwe targets moeten worden vastgesteld. Ik heb gezegd dat het aan de orde komt tijdens de Voorjaarsnota. Die weging moeten we overigens maken, zoals ook hier in uw Kamer aan de orde is geweest, in het licht van vele andere prioriteiten. Daarover voeren we met u het debat nadat we de Voorjaarsnota met elkaar hebben vastgesteld en we daarin al dan niet hebben besloten tot een verhoging van de Defensie-uitgaven. ",Schoof,Minister Schoof,15
"Ik hou sowieso niet van taboes, maar het enige wat ik u toezeg, is dat we in de Kamer een debat zullen hebben wanneer wij de voorjaarsbegroting hebben afgehandeld en verwerkt. In de begroting voor '26 wordt dat alles dan weer verwerkt, overigens inclusief de belastingen. Dan zullen we ook de debatten over de afzonderlijke begrotingen hebben en dan zult u ook weer het debat hebben met de staatssecretaris van Financiën over de belastingen. ",Schoof,Minister Schoof,15
"Dat wat betreft de defensie-uitgaven. Voorzitter, ik ben zo vrij om de financiën dan maar even te laten voor wat het is. We hebben met elkaar gesproken over Europa. Daarbij is mij gevraagd of ik opensta voor de Europese actie die nodig is. ""Wat is de boodschap van het kabinet in Brussel en voor welke delen van het ReArm-plan van Von der Leyen is wel of geen steun?"" Het is evident dat de EU meer moet investeren in Europese defensie. Dat is urgenter dan ooit en dat zal ook mijn boodschap in Brussel zijn. We zijn altijd een constructieve partner in Europa geweest en dat blijven we. Er is een structurele opgave en dat vergt een afweging in de begroting van elke lidstaat, zeg ik er even heel nadrukkelijk bij. Von der Leyen heeft nu de contouren geschetst van haar plan en daar wordt morgen verder over gesproken. Nederland zal zich constructief opstellen in die discussie, want ReArm en zorgen dat de defensie-uitgaven in Europa kunnen worden verhoogd, is een belangrijk onderwerp. Als deze contouren verder worden uitgewerkt — ook Von der Leyen heeft gezegd dat het echt nog verder moet worden uitgewerkt — in wetgevende voorstellen, zullen we die goed bestuderen. Daarbij zal het kabinet een aantal uitgangspunten aanhouden. In het bijzonder is het voor Nederland belangrijk dat de voorstellen voorzien in tijdelijkheid, gerichtheid en schuldhoudbaarheid. Van belang blijft dat een sterke defensiecapaciteit en gezonde overheidsfinanciën samengaan. Ook moeten zij tot doel hebben gezamenlijke aanbestedingen aan te jagen en open te staan voor niet EU-landen. Daarover heeft ook een aantal van u vragen gesteld. Het moet verder ook openstaan en toegankelijk zijn voor kleinere bedrijven. U heeft gevraagd of Nederland eurobonds steunt. Wij zijn klassiek en vooralsnog hebben wij ook niet de neiging daarvan af te zien. We zijn tegen eurobonds! Ook voor de plannen van Von der Leyen geldt uiteindelijk wel: the devil is in the details. We zullen echt heel precies moeten kijken wat er uiteindelijk op dat punt in de wetgevingsvoorstellen staat. Roept het kabinet op om de bevroren Russische tegoeden in te zetten? Daar is al eerder over gesproken. Het is duidelijk dat Rusland uiteindelijk moet betalen voor de schade die het aanricht. Het kabinet zet zich in lijn met verschillende oproepen van uw Kamer in voor onderzoek naar aanvullende mogelijkheden voor het gebruik van de bevroren Russische centralebanktegoeden. De minister van Buitenlandse Zaken zal daar nog verder op ingaan. ",Schoof,Minister Schoof,15
Dat zeg ik graag toe. De eurobonddiscussie wordt soms in relatie gebracht met de huidige voorstellen van Von der Leyen. Daarom zeg ik er om misverstanden te voorkomen wel bij — de heer Timmermans weet dat als geen ander — dat in de huidige voorstellen van Von der Leyen nog geen sprake is van eurobonds. Dat moet dus ook niet worden beschouwd als een belemmering om gesprekken te voeren over de voorstellen van Von der Leyen. ,Schoof,Minister Schoof,15
"Ik denk dat het eerste moment echt de Voorjaarsnota is. Dat is voor ons overigens redelijk snel, want wij willen die besluitvorming volgens mij in ongeveer zes weken afronden, vanaf nu gerekend. In die Voorjaarsnota komt ongetwijfeld ook het defensievraagstuk aan de orde, ook in relatie tot hetgeen hier en ook in het vorige debat over is gezegd en de moties die daarover in uw Kamer zijn aangenomen. Het volgende moment is inderdaad de NAVO-top, zoals u zei. Ik ga ervan uit dat er over de inzet van de NAVO-top ook een discussie met uw Kamer plaatsvindt. Dan hebben we met elkaar dus ook een discussie over het percentage dat op dat moment, in de NAVO-top, aan de orde is. Daarin wordt u dus meegenomen. Vervolgens moet dat dan weer worden verwerkt in de meerjarenbegroting, zoals we dat van de zomer gaan doen. Dat zijn volgens mij de meest heldere momenten. Ten aanzien van de Defensiebegroting past dat ook, omdat die discussie echt vanaf 2026 gaat spelen. Misschien wil de minister van Defensie wel heel graag extra geld in 2025, maar ik denk dat hij het met me eens is dat hij dat niet eenvoudig zal kunnen wegzetten. Hij twijfelt een beetje. Maar goed, dat speelt dus echt vanaf 2026 en de daaropvolgende jaren. Wat betreft Oekraïne hebben we nu een belangrijke stap gezet om onze hulp te kunnen continueren. Ik ga ervan uit dat we daar de komende periode niet nog extra bij hoeven te doen. Dat was een eerdere vraag van mevrouw Yeşilgöz. Mocht daar toch de nood aan de man komen, dan kom ik natuurlijk naar uw Kamer. Maar ik ga ervan uit dat we met datgene wat Nederland al heeft gedaan, echt veel, veel doen voor Oekraïne. ",Schoof,Minister Schoof,15
"We moeten even goed kijken hoe we dat kunnen doen, maar ik denk dat er met de Europese Raden en met de NAVO-top veel momenten zijn waarop we dit debat kunnen continueren. Ik ben het met mevrouw Bikker eens: dit gaat echt ergens over. Ik voel overigens steun van uw Kamer; laat ik daar volstrekt helder in zijn. Ik voel die overigens ook in de coalitie en ook in het kabinet. Laat ik dat nog een keer heel nadrukkelijk zeggen. Ik had ook iets gehoord over ""over eieren lopen"". Ik voel echt steun en op die manier werk ik ook. We werken, ook beide collega's, nationaal en internationaal. Ik waardeer het dat we ook vandaag weer, twee weken na de vorige keer, hier weer het debat hebben, omdat dat in mijn beleving een bevestiging is van de ruimte die u ons gunt, zonder dat het een blanco cheque is. Dat was de vorige keer ook het verhaal en dat snap ik ook goed. Maar u gunt ons de ruimte om in die steeds maar veranderende omstandigheden te kijken wat wijs is om te doen en daarbij, in al die onzekerheid, een paar van onze eigen zekerheden te realiseren. Daar zijn we op dit ogenblik bijna dagdagelijks mee bezig. Ik kom graag naar uw Kamer op de juiste momenten om te zorgen dat u weet wat wij aan het doen zijn en om op de juiste wijze verantwoording af te leggen over de ruimte die u ons geeft, zodat we steeds met elkaar op dezelfde bladzijde zijn van hetzelfde boek. ",Schoof,Minister Schoof,15
"Ik pak heel even mijn papiertje erbij, want dit steekt altijd vrij nauw. Voor ons als Nederland is het belangrijk — dat heb ik net ook gezegd — dat de voorstellen voorzien in tijdelijkheid, gerichtheid en schuldhoudbaarheid. Dat is een belangrijk woord. Dat betekent niet dat alles onbespreekbaar is. Eurobonds hebben een eigen dynamiek. We praten hier eigenlijk over een ander type leningen. Ik geef wel toe dat leningen ook schuld creëren, dus in die zin heeft u gelijk. Daarom kon ik over het plan-Von der Leyen zeggen: we kijken daar met een … Nou ja, we stellen ons constructief op ten opzichte van dit plan, overigens wel in de wetenschap dat het uiteindelijk allemaal nationale besluiten zijn. ",Schoof,Minister Schoof,15
"De heer Bontenbal raakt het onderwerp van de tactiek in de onderhandelingen in de Europese Unie aan. Wij zien natuurlijk ook dat landen schuiven, ook rond het Stabiliteits- en Groeipact. Overal zijn verschuivingen. We moeten ons tot al die verschuivingen gaan verhouden en daarbij geldt natuurlijk ook dat je inderdaad telkenmale de vraag moet stellen in de onderhandelingen: waar zet je je krediet op in en waar niet? Ik ga nu niet hier in deze Kamer zeggen ""dat ga ik zus doen en zo doen"", want dan hoef ik nergens meer heen en de collega van Financiën trouwens ook niet. Dat is natuurlijk een vraagstuk dat wordt meegenomen in de onderhandelingen in Europa. Dat spreekt vanzelf. ",Schoof,Minister Schoof,15
"Wat het kabinet doet, is de afspraken nakomen zoals we die in het hoofdlijnenakkoord en het regeerprogramma hebben aangegeven. Die continuering is voor ons de lijn en we vonden het noodzakelijk om die neer te zetten. Over de dekking, over de begroting en over de afwegingen komen we allemaal met uw Kamer nog te spreken. ",Schoof,Minister Schoof,15
"We zitten nog midden in het … Laat ik zeggen: ik heb nu gezegd hoe wij denken het te gaan doen om te zorgen dat we daadwerkelijk, als de nood aan de man is, de hulp kunnen geven aan Oekraïne die nodig is, omdat dat ook in het hoofdlijnenakkoord en het regeerprogramma staat. De uitwerking nemen wij nog ter hand bij de Voorjaarsnota en in de uitwerking van diverse begrotingen. Dan voeren we met elkaar het debat, ook naar aanleiding van deze door de Kamer aangenomen motie. Want ik realiseer me heel goed dat die motie is aangenomen. ",Schoof,Minister Schoof,15
"De plannen die morgen aan de orde zijn, gaan over defensie en niet specifiek over Oekraïne. Maar dat is misschien een detail, want u heeft een andere vraag. Ik heb net in de discussie met de heer Bontenbal en ook eerder met de heer Van Dijk gezegd wat het Nederlandse standpunt is over de eurobonds, namelijk dat we daarop tegen zijn. Vervolgens kwam de vraag aan de orde, zeg maar in de tactiek van de onderhandelingen, of je daar je krediet op inzet. Dat is een ander type vraag. Daarmee heb ik niet gezegd dat Nederland niet tegen de eurobonds blijft. Alleen is altijd de vraag aan de orde, op het moment dat je als land alleen staat en je geen blokkerende stem hebt … Als je die wel hebt, moet je er overigens altijd nog goed over nadenken. Maar onze insteek is dus geen eurobonds en het is misschien techniek, maar in het plan van Von der Leyen zitten geen eurobonds, wel leningen. Ik snap de vraag, maar we moeten daar ook goed het onderscheid in blijven maken. ",Schoof,Minister Schoof,15
"De Commissievoorzitter, maar ook de collega's in de Europese Raad kennen heel goed het Nederlandse standpunt over eurobonds, namelijk dat Nederland tegen is. Ik zal morgen echt niet roepen dat wij opeens voor zijn of allerlei andere voorbehouden maken. Dat is overigens ook omdat eurobonds morgen niet op de agenda staan. ",Schoof,Minister Schoof,15
"Ik denk dat het goed is om een onderscheid te maken tussen de 3,5 miljard en de defensie-uitgaven. Defensie-uitgaven zijn namelijk per definitie structurele uitgaven en kennen dus — laat ik het zo zeggen — een ander patroon. We hebben afspraken over dat die in de Voorjaarsnota aan de orde komen, met een weging ten opzichte van alle aspecten. In het vorige debat heeft u heel duidelijk gemaakt dat de weging tussen die twee onderwerpen bij de Voorjaarsnota moet plaatsvinden. Ten aanzien van de 3,5 miljard gaat het vanuit het regeerprogramma inderdaad om ""onverminderd"". U heeft gelijk: in het hoofdlijnenakkoord staat ""blijvende steun"". Daar zit dus een verschil in terminologie. De uitwerking doen we bij de Voorjaarsnota. Dan kan ook datgene wat u nu inbrengt natuurlijk aan de orde komen. ",Schoof,Minister Schoof,15
Ik zei al tegen de heer Wilders dat de defensie-uitgaven vorige keer in het debat al uitgebreid aan de orde zijn geweest. Het is nadrukkelijk duidelijk dat de weging van de defensie-uitgaven en de andere uitgaven moet worden gemaakt. Ik snap de weging van de prioriteiten en het keuzeproces dat daarmee samenhangt. Ten aanzien van de Oekraïnegelden hoor ik natuurlijk heel goed wat u zegt. Maar ik zeg ook: we hebben een hoofdlijnenakkoord en een regeerprogramma. We zullen met elkaar moeten kijken hoe we daar bij de uitwerking in de Voorjaarsnota mee omgaan. ,Schoof,Minister Schoof,15
"Ja … Dit zijn belangrijke onderwerpen. We lopen daar met elkaar nu een beetje lacherig over te doen. Dat is natuurlijk ongelukkig, want gelet op zowel de zorgen die mensen hebben over hun inkomsten als de zorgen die mensen hebben over hun veiligheid — dat horen we ook meer; althans, ik hoor dat in toenemende mate meer — moeten we daar echt die weging in maken. Eerder antwoordde ik op de vraag van de SP dat de hier in deze Kamer aangenomen motie natuurlijk ook voor het kabinet relevant is; dat kan niet anders. Ik ben heel expliciet over de defensie-uitgaven; daar ging de motie voor een belangrijk deel over. Wat de middelen met betrekking tot Oekraïne betreft vind ik dit een voortzetting van het hoofdlijnenakkoord en het regeerprogramma, maar ik hoor heel goed wat de heer Wilders zegt. Bij de voorjaarsbesprekingen zal het kabinet er met de vier coalitiepartijen echt goed naar kijken. ",Schoof,Minister Schoof,15
